sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.1C
Time............:  16:13:30-16:15:25
Slewrate........:  150mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   865
Columns: 3
Number,Time/s,Potential/V,Current/A
758,100.8,-1.015,7.107e-03
759,100.9,-0.995,7.878e-03
760,101.0,-0.975,8.625e-03
761,101.2,-0.955,9.295e-03
762,101.3,-0.935,9.977e-03
763,101.4,-0.915,1.065e-02
764,101.6,-0.895,1.124e-02
765,101.7,-0.875,1.189e-02
766,101.8,-0.855,1.248e-02
767,102.0,-0.835,1.302e-02
768,102.1,-0.815,1.361e-02
769,102.2,-0.795,1.412e-02
770,102.4,-0.775,1.465e-02
771,102.5,-0.755,1.509e-02
772,102.6,-0.735,1.554e-02
773,102.8,-0.715,1.588e-02
774,102.9,-0.695,1.620e-02
775,103.0,-0.675,1.652e-02
776,103.2,-0.655,1.673e-02
777,103.3,-0.635,1.695e-02
778,103.4,-0.615,1.715e-02
779,103.6,-0.595,1.726e-02
780,103.7,-0.576,1.734e-02
781,103.8,-0.556,1.743e-02
782,104.0,-0.536,1.752e-02
783,104.1,-0.516,1.743e-02
784,104.2,-0.496,1.745e-02
785,104.4,-0.476,1.741e-02
786,104.5,-0.456,1.735e-02
787,104.6,-0.436,1.729e-02
788,104.8,-0.416,1.720e-02
789,104.9,-0.396,1.719e-02
790,105.0,-0.376,1.715e-02
791,105.2,-0.356,1.711e-02
792,105.3,-0.336,1.710e-02
793,105.4,-0.316,1.708e-02
794,105.6,-0.296,1.713e-02
795,105.7,-0.276,1.712e-02
796,105.8,-0.256,1.721e-02
797,106.0,-0.236,1.727e-02
798,106.1,-0.216,1.734e-02
799,106.2,-0.196,1.751e-02
800,106.4,-0.176,1.781e-02
801,106.5,-0.156,1.813e-02
802,106.6,-0.136,1.855e-02
803,106.8,-0.116,1.908e-02
804,106.9,-0.096,1.950e-02
805,107.0,-0.076,1.999e-02
806,107.2,-0.056,2.041e-02
807,107.3,-0.036,2.084e-02
808,107.4,-0.016,2.110e-02
809,107.6,0.004,2.140e-02
810,107.7,0.024,2.157e-02
811,107.8,0.044,2.165e-02
812,108.0,0.064,2.164e-02
813,108.1,0.084,2.164e-02
814,108.2,0.104,2.163e-02
815,108.4,0.124,2.152e-02
816,108.5,0.144,2.142e-02
817,108.6,0.164,2.131e-02
818,108.8,0.184,2.119e-02
819,108.9,0.204,2.112e-02
820,109.0,0.224,2.102e-02
821,109.2,0.244,2.097e-02
822,109.3,0.264,2.085e-02
823,109.4,0.284,2.075e-02
824,109.6,0.304,2.072e-02
825,109.7,0.324,2.074e-02
826,109.8,0.344,2.088e-02
827,110.0,0.364,2.103e-02
828,110.1,0.384,2.139e-02
829,110.2,0.404,2.194e-02
830,110.4,0.424,2.276e-02
831,110.5,0.444,2.389e-02
832,110.6,0.464,2.497e-02
833,110.8,0.484,2.622e-02
834,110.9,0.495,2.589e-02
835,111.0,0.477,2.042e-02
836,111.2,0.457,1.618e-02
837,111.3,0.437,1.279e-02
838,111.4,0.417,1.020e-02
839,111.6,0.397,8.154e-03
840,111.7,0.377,6.411e-03
841,111.8,0.357,5.035e-03
842,112.0,0.337,3.905e-03
843,112.1,0.317,2.932e-03
844,112.2,0.297,2.131e-03
845,112.4,0.277,1.386e-03
846,112.5,0.257,7.087e-04
847,112.6,0.237,1.932e-04
848,112.8,0.217,-1.747e-04
849,112.9,0.197,-5.347e-04
850,113.0,0.177,-8.928e-04
851,113.2,0.157,-1.325e-03
852,113.3,0.137,-1.655e-03
853,113.4,0.117,-1.995e-03
854,113.6,0.097,-2.342e-03
855,113.7,0.077,-2.660e-03
856,113.8,0.057,-2.990e-03
857,114.0,0.037,-3.311e-03
858,114.1,0.017,-3.604e-03
859,114.2,0.001,-3.170e-03
860,114.4,-0.001,-1.181e-03
861,114.5,-0.001,-2.853e-04
862,114.6,-0.001,2.740e-04
863,114.8,-0.001,6.567e-04
864,114.9,-0.001,8.783e-04
865,115.0,-0.001,1.072e-03

